"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2019-02-02","ATL",-7.68531468531468,4.54923717059639,726
"2019-02-03","ATL",-5.70332480818414,4.04464285714286,789
"2019-02-04","ATL",-1.29506726457399,3.89426523297491,1116
"2019-02-05","ATL",-4.07597340930674,3.90633869441816,1067
"2019-02-06","ATL",6.41619585687382,8.97271872060207,1073
"2019-02-07","ATL",3.16942909760589,8.19981668194317,1096
"2019-02-08","ATL",-3.19413919413919,4.08592321755027,1094
"2019-02-09","ATL",-8.55882352941176,0.191176470588235,749
"2019-02-10","ATL",-1.78769230769231,5.94989775051125,985
"2019-02-11","ATL",5.74976915974146,10.8145087235996,1098
"2019-02-12","ATL",25.6832535885167,29.3269780743565,1066
"2019-02-13","ATL",3.6194939081537,8.07943925233645,1073
"2019-02-14","ATL",-1.42477064220183,4.30339138405133,1094
"2019-02-15","ATL",3.44311926605505,5.94317140238313,1095
"2019-02-16","ATL",-1.56050069541029,2.51805555555556,721
"2019-02-17","ATL",6.97011207970112,10.5304347826087,812
"2019-02-18","ATL",0.965388213283442,7.87839101964453,1074
"2019-02-19","ATL",20.8171536286522,27.2845070422535,1073
"2019-02-20","ATL",60.3438095238095,60.2306238185255,1081
"2019-02-21","ATL",22.4525139664804,27.7282003710575,1094
"2019-02-22","ATL",14.9015639374425,20.4510521500457,1093
"2019-02-23","ATL",7.20666666666667,10.1195219123506,757
"2019-02-24","ATL",4.36707566462168,10.0852791878173,993
"2019-02-25","ATL",5.1394495412844,11.71336996337,1098
"2019-02-26","ATL",-4.96067415730337,4.22565543071161,1076
"2019-02-27","ATL",-3.32322274881517,3.80700094607379,1062
"2019-02-28","ATL",6.51559633027523,13.1467889908257,1097
"2019-03-01","ATL",7.03314917127072,12.5018348623853,1096
"2019-03-02","ATL",3.01127395715896,7.40382452193476,897
"2019-03-03","ATL",22.5500467726848,26.2276951672862,1090
"2019-03-04","ATL",10.8532751091703,15.8759825327511,1152
